cell,microcell,location_x,location_y,household_number,place_number,Susceptible
0,0,1.4754166832194249,42.64125003128825,0,5,0
0,1,1.4754166832194249,42.64125003128825,0,4,0
0,2,1.4754166832194249,42.64125003128825,0,4,0
0,3,1.4754166832194249,42.64125003128825,0,5,0
0,4,1.4754166832194249,42.64125003128825,0,5,0
0,5,1.4754166832194249,42.64125003128825,0,3,0
0,6,1.4754166832194249,42.64125003128825,0,5,0
0,7,1.4754166832194249,42.64125003128825,0,4,0
0,8,1.4754166832194249,42.64125003128825,0,6,0
1,0,1.4920833498200785,42.64125003128825,3,2,6
1,1,1.4920833498200785,42.64125003128825,2,5,3
1,2,1.4920833498200785,42.64125003128825,2,5,4
1,3,1.4920833498200785,42.64125003128825,2,6,3
1,4,1.4920833498200785,42.64125003128825,1,4,2
1,5,1.4920833498200785,42.64125003128825,2,6,3
1,6,1.4920833498200785,42.64125003128825,0,6,0
1,7,1.4920833498200785,42.64125003128825,1,1,2
1,8,1.4920833498200785,42.64125003128825,0,7,0
2,0,1.4754166832194249,42.632916697988456,1,6,2
2,1,1.4754166832194249,42.632916697988456,2,4,4
2,2,1.4754166832194249,42.632916697988456,2,3,3
2,3,1.4754166832194249,42.632916697988456,4,8,9
2,4,1.4754166832194249,42.632916697988456,3,3,6
2,5,1.4754166832194249,42.632916697988456,3,3,5
2,6,1.4754166832194249,42.632916697988456,3,5,6
2,7,1.4754166832194249,42.632916697988456,1,8,2
2,8,1.4754166832194249,42.632916697988456,3,3,5
3,0,1.4837500165197517,42.632916697988456,4,4,8
3,1,1.4837500165197517,42.632916697988456,4,8,9
3,2,1.4837500165197517,42.632916697988456,2,10,3
3,3,1.4837500165197517,42.632916697988456,4,3,9
3,4,1.4837500165197517,42.632916697988456,3,2,7
3,5,1.4837500165197517,42.632916697988456,5,5,10
3,6,1.4837500165197517,42.632916697988456,3,7,6
3,7,1.4837500165197517,42.632916697988456,4,6,9
3,8,1.4837500165197517,42.632916697988456,5,6,11
4,0,1.4920833498200785,42.632916697988456,12,4,29
4,1,1.4920833498200785,42.632916697988456,13,7,31
4,2,1.4920833498200785,42.632916697988456,18,11,43
4,3,1.4920833498200785,42.632916697988456,17,8,40
4,4,1.4920833498200785,42.632916697988456,18,3,43
4,5,1.4920833498200785,42.632916697988456,16,2,38
4,6,1.4920833498200785,42.632916697988456,14,3,34
4,7,1.4920833498200785,42.632916697988456,8,4,19
4,8,1.4920833498200785,42.632916697988456,11,5,25
5,0,1.5004166831204055,42.632916697988456,3,4,7
5,1,1.5004166831204055,42.632916697988456,3,8,6
5,2,1.5004166831204055,42.632916697988456,5,4,10
5,3,1.5004166831204055,42.632916697988456,3,1,6
5,4,1.5004166831204055,42.632916697988456,3,4,7
5,5,1.5004166831204055,42.632916697988456,2,5,4
5,6,1.5004166831204055,42.632916697988456,2,4,4
5,7,1.5004166831204055,42.632916697988456,3,3,7
5,8,1.5004166831204055,42.632916697988456,7,4,15
6,0,1.5087500164207324,42.632916697988456,1,2,1
6,1,1.5087500164207324,42.632916697988456,1,1,2
6,2,1.5087500164207324,42.632916697988456,1,4,1
6,3,1.5087500164207324,42.632916697988456,1,7,1
6,4,1.5087500164207324,42.632916697988456,2,6,3
